S
1	7
2	1
3	2
4	3
5	7
6	0
7	19
8	86
9	12
10	52
11	3
12	59
13	53
14	60
15	64
16	291
17	784
18	634
19	160
20	579
21	3360
22	6
23	4
24	10
25	20
26	352
27	399
28	3
29	8
30	4
31	18
32	13
33	38
34	56
35	8
36	40
37	11
38	29
39	5
40	12
41	107
42	25
43	96
44	403
45	367
46	4
47	87
48	67
49	107
50	5
51	39
52	72
53	49
54	105
55	85
56	4
57	4
58	43
59	2
60	1
61	22
62	1
63	1
64	53
65	38
66	57
67	389
68	241
69	250
70	20
71	88
72	49
73	3
74	19
75	98
76	137
77	523
78	22
79	1803
80	10
81	41
82	17
83	51
84	68
85	28
86	594
87	15
88	38
89	15
90	30
91	118
92	106
93	4
94	3
95	5
96	7
97	155
98	214
99	13
100	10
101	42
102	32
103	18
104	691
105	373
106	56
107	5
108	200
109	170
110	416
111	21
112	1321
113	50
114	215
115	7
116	7
117	5
118	5
119	104
120	349
121	2909
122	64
123	1023
124	107
125	21
126	19
127	4
128	22
129	21
130	15
131	27
132	3
133	9
134	26
135	163
136	44
137	9
138	16
139	46
140	8
141	20
142	114
143	158
144	59
145	191
146	13
147	24
148	3
149	3
150	0
151	462
152	1199
153	72
154	14
155	5
156	17
157	125
158	229
159	1
160	94
161	402
162	126
163	14
164	7
165	130
166	136
167	6
168	8
169	53
170	110
171	127
172	17
173	118
174	1902
175	161
176	153
177	3
178	17
179	10
180	0
181	20
182	47
183	50
184	64
185	95
186	4
187	8
188	3
189	5
190	14
191	57
192	0
193	34
194	39
195	8
196	19
197	844
198	23
199	158
200	27
201	442
202	163
203	29
204	3
205	442
206	945
207	164
208	42
209	939
210	164
211	52
212	102
213	9
214	10
215	103
216	127
217	202
218	351
219	50
220	12
221	8
222	125
223	149
224	96
225	127
226	20
227	29
228	29
229	118
230	18
231	76
232	4
233	85
234	19
235	17
236	22
237	258
238	78
239	435
240	456
241	46
242	104
243	478
244	169
245	107
246	97
247	139
248	5
249	12
250	29
251	14
252	424
253	673
254	139
255	172
256	154
257	5
258	62
259	48
260	138
261	307
262	15
263	557
264	95
265	5
266	67
267	38
268	22
269	206
270	141
271	110
272	29
273	509
274	44
275	177
276	8
277	25
278	3683
279	63
280	173
281	256
282	310
283	46
284	141
285	829
286	59
287	10
288	43
289	206
290	9201
291	3170
292	72
293	42
294	17
295	42
296	7
297	0
298	30
299	6
300	560
301	18
302	63
303	9
304	755
305	80
306	160
307	386
308	55
309	199
310	236
311	232
312	47
313	545
314	366
315	286
316	2
317	7
318	203
319	125
320	0
321	1214
322	266
323	27
324	123
325	43
326	11
327	2
328	288
329	56
330	1120
331	4249
332	217
333	49
334	54
335	281
336	56
337	24
338	168
339	140
340	1953
341	102
342	57
343	26
344	119
345	234
346	190
347	3
348	2
349	5
350	8
351	2
352	1
353	2
354	11
355	77
356	1
357	11
358	11
359	15
360	4
361	169
362	44
363	146
364	11
365	14
366	65
367	105
368	180
369	619
370	1073
371	49
372	333
373	5
374	88
375	29
376	37
377	74
378	20
379	11
380	84
381	112
382	7
383	1
384	11
385	12
386	58
387	17
388	44
389	82
390	58
391	217
392	106
393	29
394	2
395	23
396	1
397	11
398	10
399	8
400	172
401	7
402	493
403	1287
404	2888
405	375
406	448
407	1055
408	29
409	40
410	499
411	17
412	123
413	25
414	2
415	393
416	144
417	3
418	78
419	2488
420	1
421	3
422	2
423	41
424	48
425	22
426	311
427	113
428	48
429	251
430	625
431	257
432	5
433	3
434	14
435	678
436	58
437	143
438	76
439	50
440	44
441	142
442	23
443	137
444	33
445	62
446	43
447	78
448	19
449	47
450	617
451	5
452	5
453	20
454	0
455	279
456	9
457	116
458	7
459	1
460	9
461	31
462	20
463	210
464	2
465	435
466	33838
467	94
468	20
469	65
470	7
471	54
472	132
473	7
474	0
475	1
476	5
477	4
478	2
479	303
480	64
481	116
482	376
483	260
484	243
485	1051
486	195
487	195
488	136
489	151
490	311
491	5
492	3
493	6
494	40
495	165
496	233
497	163
498	255
499	319
500	1821
501	26
502	231
503	590
504	213
505	19
506	25
507	47
508	323
509	3
510	0
511	208
512	134
513	31
514	27
515	721
516	1150
517	2949
518	349
519	682
520	37
521	90
522	152
523	722
524	49
525	49
526	1830
527	18
528	1
529	112
530	22
531	55
532	3
533	13
534	100
535	2
536	17
537	10
538	315
539	229
540	370
541	657
542	42
543	24
544	94
545	12
546	6
547	215
548	95
549	7
550	151
551	1
552	2
553	132
554	19
555	3
556	215
557	34
558	51
559	7
560	44
561	38
562	599
563	66
564	599
565	18
566	34
567	72
568	48
569	20
570	8
571	5
572	242
573	133
574	71
575	229
576	90
577	51
578	28
579	53
580	36
581	2
582	1
583	72
584	42
585	166
586	87
587	28
588	27
589	13
590	6
591	98
592	20
593	14
594	11
595	54
596	13
597	100
598	4
599	595
600	384
601	90
602	409
603	114
604	8
605	6
606	49
607	150
608	10
609	45
610	11
611	653
612	1
613	53
614	16
615	96
616	449
617	35
618	18
619	11
620	9
621	198
622	0
623	370
624	74
625	200
626	773
627	1398
628	24
629	126
630	84
631	224
632	6
633	184
634	123
635	41
636	27
637	164
638	6
639	19
640	135
641	258
642	88
643	16
644	176
645	96
646	3
647	68
648	168
649	51
650	126
651	146
652	1
653	1
654	2
655	0
656	3
657	10
658	7
659	81
660	185
661	11
662	599
663	115
664	150
665	83
666	207
667	69
668	206
669	211
670	0
671	5
672	9
673	5
674	0
675	93
676	0
677	29
678	96
679	42
680	11
681	16
682	11
683	12
684	3
685	6
686	13
687	766
688	16
689	13
690	13
691	13
692	112
693	322
694	93
695	59
696	61
697	229
698	103
699	556
700	27
701	1392
702	273
703	199
704	925
705	12
706	14
707	43
708	25
709	155
710	18
711	119
712	3
713	100
714	275
715	26
716	863
717	12
718	3
719	291
720	58
721	23
722	5
723	98
724	236
725	514
726	65
727	46
728	245
729	17
730	18
731	1
732	8
733	3
734	144
735	81
736	131
737	25
738	23
739	635
740	37
741	241
742	614
743	1249
744	18
745	609
746	103
747	28
748	64
749	11
750	29
751	11
752	29
753	2
754	790
755	70
756	463
757	157
758	417
759	433
760	475
761	26
762	4
763	279
764	613
765	1226
766	576
767	79
768	5
769	210
770	27
771	38
772	224
773	101
774	102
775	54
776	155
777	3
778	266
779	0
780	745
781	108
782	23
783	3
784	19
785	13
786	19
787	40
788	18
789	574
790	63
791	25
792	63
793	25
794	40
795	51
796	6
797	46
798	118
799	23
800	191
801	2610
802	49
803	240
804	100
805	119
806	123
807	86
808	41
809	193
810	1295
811	36
812	31
813	36
814	7
815	258
816	5
817	11
818	10
819	48
820	3
821	11
822	8
823	31
824	113
825	113
826	6
827	211
828	58
829	51
830	109
831	983
832	227
833	577
834	69
835	99
836	662
837	210
838	99
839	2
840	36
841	47
842	144
843	113
844	14
845	18
846	1433
847	1
848	47
849	1
850	122
851	1
852	133
853	66
854	222
855	867
856	13
857	422
858	6
859	884
860	17
861	48
862	297
863	51
864	298
865	902
866	31
867	49
868	10
869	15
870	135
871	5
872	2
873	3
874	476
875	250
876	1229
877	110
878	7
879	1035
880	181
881	13
882	29
883	308
884	14
885	6
886	10
887	35
888	1
889	0
890	102
891	572
892	77
893	866
894	72
895	143
896	173
897	5
898	28
899	83
900	78
901	6
902	4
903	159
904	3
905	4
906	2
907	389
908	695
909	343
910	135
911	55
912	9
913	101
914	26
915	496
916	4
917	13
918	341
919	69
920	157
921	2130
922	3
923	5213
924	379
925	159
926	91
927	143
928	161
929	39
930	327
931	72
932	261
933	6
934	52
935	9
936	16
937	315
938	122
939	34
940	1251
941	37
942	17
943	585
944	0
945	60
946	69
947	544
948	2
949	2
950	705
951	392
952	268
953	0
954	165
955	378
956	91
957	34
958	137
959	64
960	66
961	129
962	236
963	285
964	155
965	386
966	49
967	15
968	83
969	38
970	2
971	1
972	27
973	132
974	431
975	6
976	28
977	876
978	124
979	9
980	4
981	51
982	105
983	535
984	112
985	861
986	207
987	36
988	0
989	72
990	9
991	0
992	183
993	277
994	62
995	123
996	56
997	38
998	338
999	58
1000	62
1001	16
1002	1
1003	219
1004	147
