S1	S2	S3
3	3	3
26	30	27
14	5	9
24	34	32
5	13	6
142	149	176
14	4	14
85	103	107
6	15	4
3	3	4
65	86	85
35	49	52
56	75	77
0	1	0
0	0	0
224	223	253
221	238	218
90	80	99
22	6	18
42	55	53
52	78	64
138	130	133
272	302	318
236	242	244
154	151	132
770	637	682
34	51	42
494	447	531
609	656	605
153	167	173
293	332	334
52	64	41
22	26	24
28	33	17
8	4	5
102	102	100
12	16	7
22	19	17
26	15	24
0	2	3
0	0	0
0	0	0
104	124	99
1047	1061	1247
99	112	111
0	2	1
16	8	13
16	12	12
84	84	108
29	32	37
17	16	11
7	4	10
3	6	8
99	94	100
3	3	3
137	146	134
593	580	574
1	1	3
214	209	224
1	3	0
1	0	2
0	2	5
6	5	3
100	110	117
28	29	29
29	50	45
9	3	5
24	31	31
1	0	0
2	1	1
85	93	102
84	111	102
61	71	66
17	22	25
21	31	20
1	5	14
11	12	12
68	104	81
86	78	79
213	250	273
24	26	35
17	26	16
3	5	2
5	8	7
2	1	2
2	0	1
62	100	91
33	57	35
78	85	94
28	33	35
8	9	8
16	33	18
19	19	20
118	138	137
57	51	51
59	58	56
61	84	61
114	117	146
53	55	61
49	45	56
89	74	90
8	8	11
0	0	1
34	29	33
52	65	51
117	131	134
271	258	276
72	77	79
87	92	80
47	39	56
508	557	594
1155	1021	1228
38	36	16
20	20	30
332	342	394
295	332	342
1	1	1
1	2	2
0	0	0
142	164	149
40	57	48
27	33	39
29	31	33
9	10	11
6	13	8
0	0	2
38	41	33
13	13	16
1	1	1
1	1	3
19	17	19
5	3	6
90	101	92
6	3	6
101	88	110
558	606	629
2	1	2
343	299	348
14	12	12
49	46	49
171	149	177
54	39	60
14	12	12
49	46	49
173	147	181
184	161	200
2	0	2
9	17	19
177	151	194
6	16	9
6	4	8
2435	2456	2517
0	1	0
0	0	0
4	6	13
108	129	134
200	191	183
10	15	18
181	184	206
9	17	10
0	4	4
1	0	2
2	1	1
18	25	22
70	87	90
22	22	25
9	7	7
9	16	8
4	10	3
12	17	13
67	55	68
86	76	64
12	2	3
2	0	1
8	3	4
1205	1165	1211
747	702	741
595	623	637
213	245	263
52	59	37
0	1	0
5	10	9
106	140	126
63	92	76
17	17	22
8	3	4
2	3	8
18	9	24
2	6	8
99	110	128
57	63	63
16	28	27
2	0	2
2	1	4
41	46	62
127	137	145
171	186	191
344	335	352
4	2	4
0	0	0
563	564	638
0	0	0
2	4	5
2	1	1
5	4	3
2	10	5
6	3	5
6	4	4
35	34	26
39	51	34
12	13	14
0	0	0
279	264	313
179	207	202
40	44	49
41	43	39
25	23	24
16	20	19
1	4	2
123	129	137
140	142	161
831	742	790
1	3	1
122	163	173
20	20	5
1	0	0
19	20	35
29	52	52
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
16	28	18
50	71	76
80	82	90
0	2	1
2	0	2
0	0	1
2	8	5
5	7	8
86	99	108
1	1	1
61	75	69
0	0	1
13	19	14
31	26	37
18	17	22
3	4	7
43	51	72
9	4	11
41	44	68
0	5	10
127	133	143
28	24	23
0	0	0
6	6	7
3	4	5
723	714	705
146	152	143
27	21	17
21	29	26
20	21	16
9	2	5
5	1	4
0	0	0
2	2	2
10	11	18
3	8	13
38	46	25
14	22	23
19	28	30
69	57	79
2	0	1
22	19	19
40	40	33
51	56	40
30	26	23
29	47	41
52	75	73
60	59	77
22	25	22
62	70	90
88	91	108
2	3	1
8	16	17
31	32	43
2	1	3
1	0	1
84	100	94
45	62	68
0	0	2
1	6	1
43	26	47
1	3	4
1	0	0
2	3	2
0	2	4
145	145	158
202	199	207
223	213	184
19	17	12
18	17	15
4	1	1
94	94	89
7	4	10
1	0	2
550	580	566
2	2	1
2	8	10
2	3	3
8	9	2
40	29	36
36	31	47
4	5	8
40	51	57
182	200	180
54	55	54
77	86	105
335	378	407
147	150	168
85	99	140
3	3	3
338	395	446
49	55	69
41	47	54
20	14	10
11	11	11
21	18	16
12	11	11
123	121	135
14	16	12
1	0	1
173	178	134
52	51	40
19	13	19
19	15	22
21	22	20
35	50	40
1	2	0
25	35	26
324	372	408
0	0	0
2	0	2
32	28	25
11	6	7
15	14	14
11	11	18
11	9	15
0	0	0
21	26	18
368	369	395
195	222	200
40	38	40
31	21	25
19	22	23
24	30	26
120	99	87
9	12	10
17	12	13
1	1	1
2	1	4
142	170	155
306	312	305
107	138	132
55	37	39
38	36	33
13	14	16
39	33	39
53	43	57
65	54	75
92	113	135
137	125	120
6	3	3
2	8	3
347	264	279
222	195	196
139	138	133
144	151	165
0	0	2
0	0	0
0	0	1
72	75	71
43	52	55
14	15	23
44	37	49
14	17	14
22	10	5
3	2	0
2	6	0
11	3	2
79	64	87
45	49	50
4	0	3
4	8	6
64	72	89
40	45	33
6	9	13
107	124	127
67	105	89
1	3	0
1	0	3
2	3	0
1	1	0
27	31	32
0	3	3
46	52	60
75	82	96
2	1	0
2	1	0
10	4	5
6	8	8
17	6	14
4	11	8
62	58	67
13	12	19
16	11	18
3	1	1
181	159	173
238	299	282
6	1	1
25	25	20
158	191	159
214	243	242
370	379	392
39	36	38
194	191	218
247	234	232
164	192	181
2	2	7
4	2	1
27	29	20
313	337	366
49	46	57
149	132	116
0	1	2
160	160	167
21	22	18
12	5	8
2	0	1
353	393	374
58	58	59
11	14	14
85	54	81
14	12	18
0	1	3
65	96	93
89	82	69
191	196	226
661	709	739
13	13	21
28	21	25
8	4	5
3	3	1
17	20	18
22	26	14
5	2	7
0	0	0
12	15	16
2	1	1
36	31	39
2	7	2
9	6	10
13	12	15
8	10	11
9	6	10
29	16	25
7	0	6
1	2	1
95	99	99
67	62	48
21	19	19
4	10	7
3	4	5
4	6	13
9	9	7
0	0	0
71	90	83
65	65	95
3	4	1
8	7	4
10	13	17
8	4	2
15	9	12
65	51	58
19	10	29
9	3	3
52	53	60
109	119	117
170	174	236
80	105	103
14	14	14
12	6	6
11	6	13
110	116	128
1663	1745	1862
903	975	951
103	122	121
4	2	1
42	45	58
26	36	23
37	45	40
4	6	9
15	30	20
37	39	38
47	60	42
105	120	166
48	39	51
94	86	74
26	12	22
137	141	147
52	53	63
56	56	58
28	29	32
0	1	0
2	2	1
13	18	15
9	9	10
6	5	7
19	14	14
15	15	15
0	0	0
0	1	1
1	0	0
0	0	0
0	0	0
9	9	10
0	0	0
4	1	2
0	0	0
1	1	0
20	24	25
83	88	99
8	7	4
291	311	305
106	108	120
72	110	114
124	89	90
8	20	14
3	4	2
47	47	36
133	180	177
2	1	3
18	23	21
170	154	189
5	1	2
7	8	5
32	24	25
28	27	21
9	7	11
59	66	65
1	1	1
16	21	24
2	1	2
4	3	0
0	0	0
95	111	128
104	112	131
66	55	49
185	183	202
31	38	24
26	25	51
134	125	136
76	83	84
19	7	9
52	36	49
75	63	56
26	33	40
185	188	192
234	214	237
6	6	3
6	7	3
4	2	5
8	5	6
20	30	25
5	7	5
16	14	20
404	356	449
19	20	20
21	29	31
2	3	6
11	11	5
6	4	1
14	16	15
1	0	0
1	3	1
0	0	0
25	13	21
0	2	2
133	113	128
40	38	42
23	25	25
33	45	36
11	12	8
10	9	6
10	1	3
18	24	20
7	6	12
10	11	14
15	12	18
161	152	149
24	32	25
210	208	221
6	5	3
3	2	5
2	7	2
24	23	19
177	197	205
7	15	8
93	120	97
126	130	134
323	354	360
199	220	217
500	538	540
402	440	442
19	18	22
6	5	4
35	28	31
0	0	1
14	13	13
420	410	420
61	102	88
23	27	30
50	48	55
9	10	10
16	20	15
13	16	17
509	577	557
171	159	169
205	241	221
2	1	1
160	170	216
48	61	67
51	65	72
176	191	190
227	270	313
1407	1262	1283
2	6	4
1	5	2
4	2	7
3	2	2
1	3	3
223	235	296
1	1	0
6	5	4
1	2	2
4	3	2
1134	1359	1328
29	28	27
25	24	21
44	38	38
3	5	8
1	7	8
17	18	19
88	105	103
0	0	0
18	12	19
12	9	13
5	10	7
0	0	0
34	34	29
1	1	1
3	4	1
117	134	115
47	38	43
172	196	166
23	22	15
4	1	2
5	1	3
32	25	35
13	11	22
19	12	23
4	12	13
213	233	232
104	126	112
418	465	465
323	332	327
29	22	38
13	22	24
6	4	3
3	3	2
5	4	4
0	0	0
17	7	9
53	67	78
6	4	7
9	14	8
1	2	3
7	17	12
224	244	242
4	4	6
1	0	1
2	0	5
1	2	2
3	3	1
6	4	7
10	19	19
1	3	3
3	7	8
1	0	2
13	11	10
10	10	11
9	14	7
9	13	19
75	95	98
0	0	1
146	186	194
92	82	111
53	62	63
39	36	37
33	43	45
90	84	101
87	74	85
41	45	37
86	76	77
10	8	10
6	3	3
16	16	25
15	18	27
17	13	14
6	7	4
14	11	19
27	29	34
36	48	41
114	111	111
14	15	15
0	4	2
10	9	8
205	237	226
12	8	6
0	1	3
63	77	96
24	13	10
8	17	6
24	21	29
14	12	13
6	9	7
17	22	28
36	31	33
2	3	0
21	26	18
18	28	33
66	91	66
26	53	32
3	1	1
2	5	3
8	10	6
11	16	11
251	290	259
187	210	212
58	34	31
311	358	343
135	157	154
8	7	5
79	66	82
54	51	68
66	78	72
26	20	15
10	13	20
30	41	40
29	29	30
16	8	16
43	52	47
130	124	134
0	0	0
49	73	68
122	152	131
1	1	1
0	0	1
0	0	1
5	1	7
60	84	78
63	77	50
7	7	7
31	51	33
51	66	83
4	4	4
9	13	21
21	20	27
116	105	95
68	55	67
10	21	17
46	55	61
21	14	18
7	2	1
0	1	1
3	3	6
1	1	0
3	2	0
0	0	3
0	1	0
0	0	0
1	0	1
0	3	2
0	0	0
0	0	0
0	1	1
0	1	1
5	0	1
3	1	2
83	84	64
214	206	245
18	27	25
36	27	45
0	0	1
13	21	10
87	88	91
90	78	73
103	107	105
129	142	155
1	1	0
7	13	12
118	101	145
60	84	91
41	75	51
91	98	78
16	19	24
13	4	10
0	3	3
20	19	14
1	2	1
11	5	5
110	79	76
97	106	111
6	6	7
15	11	12
122	128	159
56	62	62
0	0	0
16	9	7
149	183	195
9	7	6
25	36	26
8	6	4
0	0	0
0	0	2
1	0	3
2	0	1
2	4	0
13	14	14
8	8	12
123	128	133
45	38	51
32	45	48
13	19	21
12	5	4
3	4	2
18	17	14
0	1	0
3	6	12
0	0	0
0	0	1
19	26	28
5	8	5
5	5	4
9	3	7
18	16	16
8	1	4
13	25	28
14	12	20
151	139	116
21	27	33
2	8	6
30	50	57
47	42	40
7	12	8
5	10	8
143	147	160
59	92	95
2	1	1
31	23	27
22	30	24
33	39	44
57	70	59
37	41	53
75	54	52
0	0	0
432	336	349
219	220	229
281	295	319
56	64	54
41	45	47
109	142	120
325	390	390
99	113	100
155	167	180
7	19	20
1	1	0
69	70	67
5	5	7
22	17	21
47	58	40
87	94	85
96	75	87
50	52	53
42	35	51
85	106	115
77	77	82
29	37	28
2	1	2
21	28	24
58	78	55
27	20	16
83	117	104
6	4	9
2	2	3
5	2	1
1	3	2
5	6	5
2	8	3
7	6	0
0	0	1
0	0	0
70	84	87
10	7	5
3	2	3
0	2	1
4	2	6
6	10	8
11	11	11
2	0	0
57	50	52
36	32	22
12	8	6
11	14	6
6	2	8
0	0	1
0	0	1
0	0	0
0	1	0
1	0	0
208	215	208
118	89	109
0	1	4
8	4	6
0	0	0
1	0	0
81	97	82
92	119	97
63	81	57
116	121	106
45	41	48
18	9	21
393	372	424
84	95	81
114	105	115
236	222	257
50	24	50
1	0	2
4	6	6
27	27	25
47	47	61
34	41	40
145	99	104
114	84	106
6	10	9
482	468	502
17	19	21
156	130	159
124	114	113
0	0	0
0	0	0
3	1	2
7	6	14
1	2	3
8	4	2
24	33	49
1704	1664	1846
5	2	3
9	12	10
3	2	5
19	18	27
7	6	14
0	0	1
1	1	0
160	174	160
36	20	25
153	160	158
78	80	76
0	0	0
23	27	34
12	12	14
1	1	3
40	29	35
191	156	168
177	163	186
77	63	69
41	30	38
645	632	719
50	33	46
42	33	43
71	58	89
1	0	0
0	0	0
5	6	0
1	4	4
3	1	0
1	2	1
179	223	201
275	298	302
10	10	8
38	34	32
31	30	42
249	209	244
0	0	1
12	10	7
450	423	419
672	607	694
857	843	881
125	131	129
98	139	146
33	44	51
22	31	31
6	3	4
5	6	4
0	1	1
12	15	10
15	15	15
2	2	1
68	68	61
128	102	132
31	41	23
63	60	41
14	22	18
5	9	1
0	1	0
0	0	0
160	122	139
0	1	1
5	4	4
16	15	15
33	28	28
121	144	161
9	3	17
1	5	1
5	8	8
152	178	157
0	0	0
3	0	1
0	1	0
38	47	37
608	526	665
1	0	0
7	6	2
0	3	2
7	7	5
2	1	0
1	3	0
25	29	35
0	1	1
3	7	8
41	38	27
33	39	46
11	4	7
21	15	16
8	11	6
7	14	12
2	3	3
10	5	6
10	9	11
2	5	9
24	23	32
31	32	23
0	0	1
1	0	0
0	1	0
12	22	23
1	1	2
2	1	1
151	144	158
37	56	40
9	18	14
84	80	96
219	268	254
92	97	92
3	4	4
0	0	0
0	1	0
326	432	414
508	507	535
166	169	183
0	0	0
2	2	0
2	0	2
82	79	88
53	59	50
51	57	47
34	41	36
733	798	852
0	0	0
33	38	37
307	233	272
4	2	10
2	4	4
236	260	267
21	23	28
23	30	33
1371	1317	1391
7	8	5
15	11	16
0	1	1
159	172	179
5	3	3
6	14	12
15	11	11
54	72	61
14	11	15
180	236	216
117	114	95
665	709	727
2766	3166	3190
2	3	2
2	2	4
15	16	19
281	340	358
119	131	122
88	94	91
124	125	124
121	113	111
367	328	261
24	16	28
17	27	29
1	6	5
326	335	341
32	26	27
161	185	190
112	109	110
1	1	1
2	0	1
6	4	8
0	3	0
56	58	62
577	657	689
4	2	1
19	8	24
52	53	68
24	19	12
118	111	123
114	130	116
80	105	90
38	50	39
0	0	1
373	350	369
1184	1134	1219
816	746	793
226	196	240
328	366	365
24	19	19
15	17	16
5	6	6
68	53	67
185	166	197
204	223	227
8	9	12
27	29	26
46	41	45
11	9	15
8	3	7
32	34	22
5	12	8
3	7	1
7	4	3
18	24	23
31	22	28
1	1	1
8	12	10
3	3	4
12	7	8
12	19	14
3	5	6
20	23	22
2	0	2
8	9	9
5	10	9
328	386	457
31	37	43
6	9	9
19	28	23
0	0	0
64	54	51
13	7	8
359	355	377
406	391	396
316	335	399
258	278	280
8	5	4
139	167	147
50	61	43
30	30	20
127	136	131
231	183	204
49	45	45
206	262	269
294	338	335
56	64	77
7	6	9
1	1	1
1	1	2
0	3	1
30	24	32
74	74	73
7	6	10
28	27	30
13	7	13
15	35	22
108	87	77
70	83	103
65	45	59
29	20	30
2	5	5
8	2	4
0	2	1
13	15	22
54	68	54
9	10	7
3	6	4
18	30	15
113	108	115
30	22	17
261	239	243
20	31	33
20	25	31
15	20	23
45	40	38
34	23	31
19	29	23
64	66	77
25	29	26
752	780	844
6	4	5
4	8	3
32	34	37
26	35	31
3	3	1
7	5	10
3	3	1
7	3	1
6	10	8
0	3	1
3	4	1
1	0	3
4	3	7
4	6	2
53	53	41
19	28	33
32	41	41
167	178	166
117	115	133
4	10	17
736	658	709
53	55	58
0	0	0
0	1	0
0	0	0
2	9	6
5	6	6
18	9	8
61	56	64
12	11	17
14	13	16
109	110	137
19	25	32
169	192	199
4	4	1
24	32	36
22	25	14
6	7	4
8	4	11
10	16	11
1	2	2
9	14	11
9	9	9
61	64	75
11	3	1
17	17	14
13	9	18
7	9	12
2	4	0
10	15	16
215	233	267
42	42	46
28	22	30
71	86	77
12	14	29
26	22	33
3	2	5
5	8	5
2	5	5
3	1	1
2	2	1
10	13	13
14	12	9
13	6	11
14	10	15
8	10	9
69	64	85
58	47	48
32	30	36
21	29	25
15	8	21
5	3	7
1	0	0
13	11	6
2	2	0
1	1	3
8	8	5
0	2	0
1	0	0
17	14	15
1	0	1
0	0	0
4	3	2
21	20	15
8	9	5
4	5	10
22	16	22
3	3	3
538	544	570
25	25	30
37	40	36
41	46	50
14	15	11
39	31	34
38	40	40
0	0	0
2	1	2
0	1	0
2	0	0
0	1	0
1	1	0
6	2	3
1	2	1
4	2	7
8	3	8
8	3	10
45	62	50
54	67	57
0	1	3
18	25	17
37	44	57
51	43	55
51	51	57
6	5	7
44	47	44
19	9	15
22	25	24
92	112	99
68	89	90
71	81	67
377	457	435
303	492	546
18	11	12
2	2	3
3	3	4
83	81	74
5	4	6
114	126	109
128	145	117
74	73	103
14	10	8
17	12	17
27	38	39
321	300	313
1	1	2
0	1	2
0	0	0
2	2	0
4	2	4
145	125	129
15	18	18
19	26	26
0	0	0
30	48	53
43	60	45
31	61	63
16	11	15
2	2	2
4	9	5
10	6	10
1	0	0
295	292	292
216	198	230
139	137	152
192	210	209
29	25	22
304	280	308
36	42	33
51	71	59
100	104	77
30	24	31
27	35	53
62	60	78
152	136	158
4	6	2
9	6	7
69	66	52
11	12	5
3	0	0
58	57	65
104	96	112
1	0	0
2	2	2
0	1	2
48	51	41
119	117	123
32	23	35
80	104	98
4	1	4
8	12	11
188	217	189
117	142	129
0	0	0
9	3	10
1293	1326	1543
21	39	28
11	10	18
1	2	0
52	55	57
187	213	192
20	30	25
203	238	183
110	103	121
221	248	257
173	180	195
14	18	31
42	47	42
12	20	15
13	17	20
24	24	23
133	150	140
86	92	103
84	88	76
77	86	78
167	176	206
75	95	80
18	23	25
75	82	95
130	163	161
267	275	292
25	32	29
22	19	24
169	162	175
140	138	141
180	146	180
426	424	490
27	25	19
36	37	31
120	153	155
1	2	7
7	7	1
10	15	9
854	838	875
9	11	7
13	14	19
20	30	25
5	1	1
128	118	133
49	52	56
25	23	21
31	35	32
43	34	25
4	6	6
28	21	23
8	11	8
252	253	292
4	6	5
13	31	17
5	2	3
1	0	1
0	0	0
1	1	0
1	3	1
4	6	3
3	2	1
0	0	1
99	128	129
9	5	7
17	18	17
20	36	31
4	11	11
10	7	9
14	10	14
3	3	6
8	8	11
1519	1695	1851
1	3	3
225	236	263
630	652	703
150	153	157
220	228	245
273	246	279
1303	1365	1393
268	276	295
498	527	584
97	109	102
820	847	935
141	151	145
7	11	12
85	81	77
6	2	10
247	243	239
318	318	336
29	34	46
148	166	162
15	17	16
180	210	226
267	283	296
79	80	84
152	169	168
13	10	9
63	54	61
2	1	2
115	123	112
1	1	0
194	181	142
90	102	108
382	408	359
41	43	45
8	14	8
6	6	5
3	1	4
3	7	4
4	5	3
109	112	125
26	32	29
1	0	4
63	64	59
21	13	22
31	18	24
18	8	17
427	438	435
91	94	93
20	34	28
62	63	75
14	19	19
195	205	205
11	17	17
1	0	1
44	43	36
246	299	352
91	92	72
55	39	50
211	212	201
56	50	60
119	100	96
73	99	71
138	138	152
83	94	106
11	15	15
22	31	24
0	0	1
8	9	7
20	39	27
5	3	6
199	233	229
69	74	99
373	363	407
11	13	21
17	13	20
108	125	108
42	39	35
69	67	74
34	29	36
78	90	83
67	66	51
3	2	4
23	38	31
49	48	47
79	83	79
109	103	127
228	240	272
810	854	880
91	103	92
144	151	159
85	80	84
42	51	59
52	64	45
258	308	289
82	82	64
100	102	92
32	38	44
13	14	15
33	38	29
35	37	46
32	30	14
99	117	86
39	34	28
9	15	16
7	7	7
8	9	3
1	1	1
14	17	19
6	4	6
8	2	3
1	3	6
2	1	3
32	40	27
29	32	44
5	8	12
37	27	29
5	4	5
8	9	14
54	60	68
37	39	45
50	34	47
15	26	22
5	11	9
20	10	8
40	39	63
57	62	58
1	0	3
77	71	81
18	30	36
81	77	84
2	2	6
6	2	8
37	37	43
21	20	26
4	3	3
126	128	117
41	60	58
5	2	5
315	367	311
55	53	46
55	67	59
1	1	1
2	3	2
3	3	3
10	8	7
9	7	6
10	16	23
4	7	8
26	19	33
1	0	0
9	11	8
2	8	7
31	25	26
10	6	18
22	21	41
66	79	84
0	1	0
13	13	15
10	9	16
1	0	0
92	72	78
10	18	19
9	12	19
5	4	5
0	0	0
0	0	1
0	1	0
0	0	0
32	58	60
10	3	4
14	19	31
6	5	4
1	1	1
5	4	5
23	12	19
27	33	22
117	103	110
6	5	2
3	10	9
8	9	2
43	40	52
15	11	10
21	10	12
243	243	256
155	156	156
0	0	2
1	1	1
50	55	62
85	92	91
0	3	2
25	34	24
6	8	9
53	64	63
1	0	2
19	30	26
76	72	65
2	2	2
3	1	2
1	1	1
17	13	20
1	5	2
6	8	10
12	6	13
11	20	25
13	24	14
55	49	48
276	272	268
4	4	5
15	11	19
18	22	25
22	25	27
0	3	0
3	5	6
53	70	63
0	0	0
6	6	11
15	18	13
7	5	4
37	46	52
114	108	107
0	3	0
12	16	15
54	56	70
113	142	141
24	34	31
93	88	90
91	93	102
6	6	6
8	7	8
428	510	548
107	109	102
12	9	23
15	13	11
7	3	2
425	374	407
242	243	284
1	7	4
2	2	1
12	18	13
463	402	520
193	184	177
81	77	69
5	4	1
4	5	9
44	60	46
68	55	48
23	31	29
1	3	2
6	7	3
42	46	34
30	31	32
16	28	22
46	19	26
37	32	47
43	46	45
27	32	26
21	21	25
14	6	16
60	51	84
40	49	38
2	5	9
1174	1145	1195
111	116	122
193	131	166
79	73	65
5	4	6
16	17	15
5	4	2
10	2	7
102	101	66
31	18	18
64	59	68
193	201	203
0	4	1
69	77	82
229	222	232
34	33	30
254	251	252
58	68	79
4	7	8
12	12	12
4	1	4
5	3	2
5	3	4
1715	1721	1692
300	329	344
72	77	112
2	2	4
21	26	30
41	51	62
33	39	42
83	109	108
75	67	61
17	16	11
162	141	170
60	88	79
30	27	41
17	18	21
149	148	206
336	371	373
0	3	3
291	282	288
286	323	320
324	280	325
45	34	37
2	1	2
24	23	31
10	7	8
0	1	1
0	0	0
42	24	32
62	74	79
129	117	100
25	19	21
13	15	3
14	17	15
116	127	91
26	12	18
129	117	100
25	20	23
13	15	5
117	126	91
27	12	19
117	119	111
622	716	717
112	117	140
12	11	10
4	7	3
297	318	335
425	475	483
196	223	193
158	144	154
18	14	29
9	7	8
147	161	163
120	112	170
244	244	249
0	1	4
1	2	2
1	1	0
6	2	4
0	0	0
0	0	0
6	2	4
0	1	0
6	2	6
1	0	1
1	0	0
0	1	2
6	2	3
0	0	0
0	1	0
6	2	4
1	0	0
1	5	1
6	4	8
1	5	6
6	2	3
0	0	0
0	1	0
6	2	4
6	2	6
2	3	4
6	2	3
3	2	1
2	1	1
8	9	8
1	0	2
6	2	4
3	5	0
1	0	0
1	4	2
6	2	4
0	0	1
0	0	0
2	4	4
1	0	0
6	2	7
0	0	0
0	0	0
0	0	0
6	2	4
0	4	1
2	6	2
1	1	0
6	2	4
2	0	0
1	10	2
0	8	8
1	3	6
4	5	9
10	4	5
6	2	4
12	6	11
12	21	11
1	0	4
1	1	0
1	1	1
0	0	0
68	70	86
11	11	14
6	6	2
3	1	3
23	24	19
2	2	1
0	1	0
2	3	2
1	3	1
6	10	10
6	0	3
0	0	0
0	1	0
5	2	4
0	1	3
4	2	5
2	3	2
7	8	6
1	2	5
0	1	8
2	1	2
1	4	1
1	2	1
1	4	0
4	6	3
0	3	3
0	1	1
0	1	1
3	5	1
0	1	0
4	7	7
8	4	4
0	2	4
3	1	3
12	7	5
1	6	2
8	6	7
1	1	3
0	2	2
6	9	5
0	0	0
12	8	6
6	8	8
12	7	5
3	0	2
0	1	0
6	3	14
0	1	1
1	0	0
5	3	11
7	3	14
7	3	14
0	0	0
7	3	14
0	0	1
5	3	4
2	1	1
5	3	11
0	0	1
0	0	0
0	1	0
0	1	0
6	3	14
0	0	0
6	3	14
1	0	0
7	3	14
7	3	14
4	2	5
0	3	1
7	3	14
4	2	5
0	3	1
7	3	14
0	1	0
7	3	14
7	3	14
7	3	14
0	0	0
0	0	0
7	3	14
7	3	14
7	3	14
7	3	14
42	33	47
37	34	45
5	3	11
5	3	11
2	1	0
1	0	1
2	5	5
0	1	0
7	3	14
12	9	13
42	39	37
36	50	49
24	16	21
3	4	7
6	5	3
5	8	3
7	9	6
1	1	0
0	0	0
37	41	43
124	121	121
11	26	17
4	12	7
101	95	137
122	110	139
77	100	81
0	1	0
0	2	1
11	27	23
8	4	1
37	32	27
20	16	24
5	2	3
51	57	46
152	115	149
15	11	18
141	147	150
101	110	137
86	93	82
2	2	2
5	8	9
16	14	18
8	9	7
3	2	1
2	3	1
1	5	4
132	152	152
55	75	68
38	38	47
14	16	21
151	140	158
261	276	271
88	81	113
363	332	337
414	419	408
397	434	464
361	386	388
577	565	611
816	755	728
123	76	95
391	386	387
62	67	59
85	83	85
64	61	81
732	686	749
60	71	68
52	52	53
17	17	32
25	12	28
1	2	1
20	35	32
13	24	25
6	4	9
13	11	13
7	7	12
62	64	81
18	30	22
660	666	726
21	23	26
169	188	174
44	45	45
111	113	112
144	152	141
56	66	87
120	139	153
10	8	12
122	129	127
12	5	7
8	13	9
16	20	8
613	605	607
577	580	643
173	186	205
843	826	968
33	53	29
121	117	120
6	3	1
151	139	140
5	5	8
43	51	62
51	66	67
24	29	32
45	41	38
41	38	46
58	36	44
8	3	3
213	278	305
313	261	253
4	6	4
306	300	317
369	374	397
828	769	789
527	484	485
114	128	137
260	255	257
349	320	342
390	364	377
7	5	10
6	5	2
191	200	197
30	24	33
3	1	3
0	1	2
0	1	1
0	0	1
3968	4110	4430
23	15	12
75	69	88
32	47	37
228	216	197
352	342	357
865	1017	946
37	26	28
1	0	0
59	70	61
14	8	4
64	82	84
1	3	2
2	2	3
4	3	5
2	0	0
2	3	0
10	7	4
1	3	3
80	56	81
3	4	8
4	3	7
51	52	50
234	193	212
372	355	389
332	390	368
462	431	491
843	906	978
477	564	583
6	3	1
318	331	346
76	106	102
9	14	17
46	33	53
14	14	13
62	44	54
19	20	18
73	69	89
180	200	204
47	62	72
508	438	443
4	2	3
173	136	185
115	77	111
23	22	11
43	28	22
123	129	117
107	93	101
1136	1204	1282
1064	1079	1176
103	108	109
216	216	206
0	5	1
71	68	69
3	7	1
18	16	14
81	81	101
1632	1542	1575
2	4	7
5	7	6
1	2	0
3	8	6
14	18	15
6	6	6
68	64	74
11	8	9
44	34	32
194	214	254
892	883	954
20	19	13
71	61	96
43	41	57
73	100	86
2	1	3
45	24	32
58	61	56
28	25	29
39	48	45
1	1	0
14	19	24
0	2	2
73	73	80
25	16	34
13	17	37
0	0	0
24	25	31
35	29	35
95	118	137
3	6	5
114	127	150
19	16	21
118	134	157
2	0	0
0	1	0
4	5	7
5	5	9
2	0	4
2	0	4
8	3	2
63	71	64
112	99	124
4	3	1
25	18	17
2	5	7
0	1	0
315	296	296
54	72	78
67	66	60
806	871	916
440	384	452
102	120	123
192	199	211
6	6	9
11	9	6
11	12	9
44	39	55
385	447	434
1	1	0
1	4	1
0	0	2
509	560	588
408	405	420
440	436	480
266	238	241
0	0	0
87	97	97
78	78	88
17	12	10
30	26	30
45	53	53
1269	1319	1458
691	670	727
6	0	5
6	2	4
1	0	1
2	3	3
7	4	8
349	362	371
61	44	50
3	4	3
1835	1874	2098
6	16	11
32	24	27
5	1	1
24	26	33
121	169	155
194	182	201
571	605	696
9	11	19
5	1	0
34	42	37
2	3	6
10	7	9
1	1	1
159	166	173
839	871	963
1355	1307	1435
45	43	46
503	575	632
403	364	450
244	250	256
47	61	62
241	254	246
38	47	44
66	66	78
198	237	200
92	130	112
3	4	5
33	25	36
0	0	3
40	33	43
149	171	170
42	52	55
24	18	16
149	205	160
82	71	90
10	13	15
184	233	222
13	17	10
41	48	39
4	12	9
118	150	155
23	26	23
20	20	25
44	60	49
18	31	18
84	73	72
141	149	127
101	119	125
70	74	87
45	51	35
67	68	75
38	33	38
2	0	3
1	1	2
1	1	0
1	7	6
2	4	7
2	2	0
8	8	6
19	28	17
366	430	395
11	12	12
138	165	169
53	54	38
28	30	39
13	18	13
1	5	3
10	7	4
25	22	23
44	55	75
5	7	4
1441	1730	1661
23	30	36
63	53	50
11	6	14
39	54	36
68	64	61
9	14	12
460	486	519
97	80	56
55	65	87
7	11	11
3	5	2
242	227	231
